(76, 141, 85, 138, 3242197)
(76, 146, 34, 152, 3551112)
(76, 165, 102, 157, 4931101)
(76, 590, 451, 485, 205817976)
(76, 608, 342, 570, 225194688)
(76, 627, 411, 562, 246930859)
(76, 912, 684, 760, 758989504)
(77, 651, 210, 644, 276350984)
(77, 924, 693, 770, 789345557)
(78, 108, 51, 117, 1734264)
(78, 468, 369, 375, 102977784)
(78, 624, 351, 585, 243445176)
(78, 726, 299, 709, 383131728)
(78, 859, 139, 858, 634314331)
(78, 936, 702, 780, 820500408)
(79, 200, 15, 204, 8493039)
(79, 524, 356, 463, 144370863)
(79, 948, 711, 790, 852464431)
(79, 974, 716, 823, 924503463)
(80, 165, 45, 170, 5004125)
(80, 216, 152, 192, 10589696)
(80, 235, 171, 204, 13489875)
(80, 246, 179, 213, 15398936)
(80, 319, 194, 295, 32973759)
(80, 358, 214, 332, 46394712)
(80, 388, 132, 384, 58923072)
(80, 436, 202, 422, 83393856)
(80, 530, 290, 500, 149389000)
(80, 606, 468, 494, 223057016)
(80, 640, 360, 600, 262656000)
(80, 762, 579, 629, 442962728)
(80, 892, 636, 768, 710244288)
(80, 960, 720, 800, 885248000)
(81, 90, 9, 108, 1260441)
(81, 135, 18, 144, 2991816)
(81, 215, 120, 206, 10469816)
(81, 306, 144, 297, 29184057)
(81, 341, 107, 339, 40183262)
(81, 460, 145, 456, 97867441)
(81, 495, 300, 456, 121818816)
(81, 522, 198, 513, 142768089)
(81, 818, 264, 809, 547874873)
(81, 881, 537, 809, 684329282)
(81, 951, 148, 950, 860616792)
(81, 972, 729, 810, 918861489)
(82, 172, 4, 178, 5639816)
(82, 302, 8, 304, 28094976)
(82, 414, 33, 415, 71509312)
(82, 638, 144, 636, 260245440)
(82, 656, 369, 615, 282851784)
(82, 752, 194, 748, 425810376)
(82, 947, 350, 931, 849829491)
(82, 984, 738, 820, 953315272)
(83, 141, 2, 150, 3375008)
(83, 844, 379, 818, 601783371)
(83, 855, 551, 771, 625598162)
(83, 996, 747, 830, 988619723)
(84, 138, 112, 122, 3220776)
(84, 153, 10, 161, 4174281)
(84, 217, 145, 198, 10811017)
(84, 242, 98, 240, 14765192)
(84, 280, 217, 231, 22544704)
(84, 357, 266, 301, 46091997)
(84, 505, 352, 441, 129380329)
(84, 672, 378, 630, 304057152)
(84, 952, 456, 916, 863394112)
(85, 138, 76, 141, 3242197)
(85, 195, 130, 180, 8029000)
(85, 275, 120, 270, 21411000)
(85, 380, 190, 365, 55486125)
(86, 157, 24, 165, 4505949)
(86, 344, 197, 323, 41343640)
(86, 688, 387, 645, 326296728)
